track_name,track_artist,track_popularity,track_album_name,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,release_year,duration_sec
Never Be The Same,Tritonal,57,Never Be The Same,Electro House Top Tracks,edm,electro house,0.504,0.87,4,-4.828,1,0.0449,0.0164,0.0,0.125,0.276,127.997,2019,264.38
All Night Long,Jonas Blue,67,All Night Long,Electro House Top Tracks,edm,electro house,0.572,0.811,6,-4.874,0,0.066,0.00887,5.65e-06,0.124,0.332,125.946,2019,206.67
Go To War,Hardwell,63,Go To War,Electro House Top Tracks,edm,electro house,0.553,0.827,2,-5.381,1,0.0482,0.00188,0.0,0.304,0.153,132.077,2019,167.5
Nothing Else (When I Think Of You) - Steff da Campo Remix,Joe Stone,41,Nothing Else (When I Think Of You) [Steff da Campo Remix],Electro House Top Tracks,edm,electro house,0.724,0.813,11,-4.447,1,0.0346,0.0327,0.0104,0.0497,0.51,125.997,2019,173.34
Perfect (feat. Haris) - LUM!X Remix,Lucas & Steve,59,Perfect (feat. Haris) [LUM!X Remix],Electro House Top Tracks,edm,electro house,0.723,0.87,6,-4.96,1,0.0354,0.00266,3.5e-06,0.0581,0.509,127.932,2019,187.07
Over It,Audien,53,Escapism,Electro House Top Tracks,edm,electro house,0.617,0.694,6,-4.516,1,0.0399,0.278,3.51e-05,0.286,0.426,127.968,2019,185.62
Amsterdam,Olly James,39,Amsterdam,Electro House Top Tracks,edm,electro house,0.518,0.914,1,-4.853,1,0.0425,7.73e-05,0.709,0.609,0.154,130.197,2020,167.08
Let Me Take You There (feat. Laura White) - ARTY Remix,Max Styler,43,Let Me Take You There (feat. Laura White) [ARTY Remix],Electro House Top Tracks,edm,electro house,0.483,0.738,11,-6.714,1,0.0393,0.0261,0.0,0.386,0.291,126.091,2020,194.76
Stop,RetroVision,56,Stop,Electro House Top Tracks,edm,electro house,0.615,0.935,10,-3.411,1,0.156,0.0256,0.00273,0.38,0.507,125.993,2019,157.14
Moving Mountains (feat. Ollie Green) - GATTÜSO Remix,Disco Fries,36,Moving Mountains (feat. Ollie Green) [GATTÜSO Remix],Electro House Top Tracks,edm,electro house,0.641,0.925,0,-5.642,0,0.0376,0.0474,2.99e-05,0.159,0.617,121.963,2019,182.3
Don't Worry (feat. Aloe Blacc),Mesto,66,Don't Worry (feat. Aloe Blacc),Electro House Top Tracks,edm,electro house,0.741,0.733,1,-4.572,0,0.0367,0.143,0.0,0.103,0.549,125.962,2019,175.1
Beautiful People (feat. Khalid) - Jack Wins Remix,Ed Sheeran,67,Beautiful People (feat. Khalid) [Jack Wins Remix],Electro House Top Tracks,edm,electro house,0.675,0.919,8,-5.385,1,0.127,0.0799,0.0,0.143,0.585,124.982,2019,163.05
Antidote (feat. Nico M),Ken Takano,21,Antidote (feat. Nico M),Electro House Top Tracks,edm,electro house,0.616,0.963,0,-2.54,0,0.0395,0.198,0.00231,0.174,0.387,125.987,2020,200.43
Flames (with ZAYN) - R3HAB & Skytech VIP Remix,R3HAB,55,Flames (with ZAYN) [R3HAB & Skytech VIP Remix],Electro House Top Tracks,edm,electro house,0.355,0.789,5,-4.358,0,0.165,0.0148,0.0,0.0355,0.169,80.444,2019,237.69
Without You,Thomas Gold,44,Without You,Electro House Top Tracks,edm,electro house,0.518,0.746,4,-4.831,1,0.0436,0.0226,3.56e-06,0.633,0.255,128.075,2019,233.91
In My Arms (feat. Norma Jean Martine),The Him,57,In My Arms (feat. Norma Jean Martine),Electro House Top Tracks,edm,electro house,0.722,0.96,2,-2.869,0,0.0962,0.0692,0.000959,0.395,0.56,123.05,2019,195.12
Escape,Thomas Gold,39,Escape,Electro House Top Tracks,edm,electro house,0.438,0.767,3,-4.335,1,0.0422,0.0173,0.0,0.116,0.244,127.96,2020,191.72
We Found Love - Zack Martino & Kastra Remix,Sultan + Shepard,55,We Found Love (Zack Martino & Kastra Remix),Electro House Top Tracks,edm,electro house,0.57,0.898,6,-4.469,0,0.0498,0.00906,0.000131,0.2,0.176,125.983,2019,173.33
The G.O.A.T.,Oliver Heldens,62,The G.O.A.T.,Electro House Top Tracks,edm,electro house,0.676,0.918,1,-6.705,1,0.0449,0.00022,0.892,0.465,0.364,125.975,2020,201.92
Like Nobody - Denis First Remix,VAVO,29,Like Nobody (Denis First Remix),Electro House Top Tracks,edm,electro house,0.674,0.927,11,-3.663,0,0.104,0.122,1.63e-06,0.548,0.403,123.987,2020,172.26
Faith (with Dolly Parton) [feat. Mr. Probz] - Jewelz & Sparks Remix,Galantis,46,Faith (with Dolly Parton) [feat. Mr. Probz] [Jewelz & Sparks Remix],Electro House Top Tracks,edm,electro house,0.72,0.957,5,-1.689,0,0.0735,0.00106,0.00441,0.0298,0.191,128.007,2019,245.16
Love Is Not Enough,GATTÜSO,58,Love Is Not Enough,Electro House Top Tracks,edm,electro house,0.632,0.816,8,-4.584,1,0.0349,0.00205,0.106,0.119,0.134,127.95,2019,202.5
All To Me (feat. Lola Rhodes),Deekey,46,All To Me (feat. Lola Rhodes),Electro House Top Tracks,edm,electro house,0.599,0.873,1,-2.61,0,0.0312,0.00821,0.0041,0.0864,0.223,126.0,2019,192.38
Find You,ARTY,57,Find You,Electro House Top Tracks,edm,electro house,0.615,0.95,0,-3.823,1,0.0393,0.00942,0.887,0.178,0.368,125.008,2019,203.52
Beast (All as One),Dimitri Vegas & Like Mike,71,Beast (All as One),Electro House Top Tracks,edm,electro house,0.333,0.985,5,-2.843,0,0.0563,0.0326,0.769,0.226,0.393,135.24,2019,189.83
Used To Love (with Dean Lewis) - SWACQ Remix,Martin Garrix,58,Used To Love (with Dean Lewis) [Remixes],Electro House Top Tracks,edm,electro house,0.765,0.733,4,-6.302,1,0.0582,0.205,1.28e-05,0.593,0.47,125.037,2019,220.8
Not Alone - REGGIO Remix,Sick Individuals,49,Not Alone (REGGIO Remix),Electro House Top Tracks,edm,electro house,0.69,0.881,1,-4.552,1,0.0372,0.000287,0.105,0.322,0.294,128.016,2020,175.31
Drop It,Tujamo,69,Drop It,Electro House Top Tracks,edm,electro house,0.747,0.897,5,-4.257,0,0.0642,0.0104,0.763,0.0541,0.177,126.036,2019,175.71
All Comes Back To You,R3HAB,72,All Comes Back To You,Electro House Top Tracks,edm,electro house,0.726,0.763,4,-6.872,1,0.0882,0.524,2.64e-06,0.0943,0.516,128.02,2019,160.31
I'll Be Here For You,Sick Individuals,57,I'll Be Here For You,Electro House Top Tracks,edm,electro house,0.506,0.923,9,-2.371,0,0.0429,0.0568,0.0159,0.0549,0.335,127.681,2019,202.29
Buzzing (with Nevve),Audien,53,Buzzing (with Nevve),Electro House Top Tracks,edm,electro house,0.639,0.591,7,-3.905,0,0.0344,0.128,6.69e-06,0.159,0.305,128.002,2019,225.0
All The Time,Marc Benjamin,58,All The Time,Electro House Top Tracks,edm,electro house,0.644,0.907,11,-5.791,1,0.0359,0.0032,0.0,0.157,0.349,126.003,2019,139.52
Ghost - The Him Remix,Au/Ra,44,Ghost (Remixes),Electro House Top Tracks,edm,electro house,0.591,0.825,0,-4.02,0,0.0768,0.0922,0.0,0.148,0.579,126.064,2019,184.76
Wild Mind (feat. Tiffany Blom),Jay Hardway,41,Wild Mind (feat. Tiffany Blom),Electro House Top Tracks,edm,electro house,0.574,0.605,10,-6.193,1,0.0397,0.0963,0.0,0.206,0.242,127.952,2019,197.34
Never Never (feat. Indiiana) - Skytech Remix,Drenchill,45,Never Never (Skytech Remix) (feat. Indiiana),Electro House Top Tracks,edm,electro house,0.71,0.931,1,-3.285,0,0.101,0.00321,0.000195,0.148,0.192,126.176,2019,176.19
No Sleep (feat. Bonn) - DubVision Remix,Martin Garrix,69,2019 Remixed,Electro House Top Tracks,edm,electro house,0.584,0.79,11,-6.128,1,0.0589,0.0455,0.0,0.213,0.291,127.972,2019,239.06
Where Are You Now,Stadiumx,46,Where Are You Now,Electro House Top Tracks,edm,electro house,0.607,0.859,6,-3.995,1,0.0405,0.104,0.427,0.135,0.268,128.013,2019,157.97
After Hours - OFFAIAH Remix,M-22,35,After Hours (OFFAIAH Remix),Electro House Top Tracks,edm,electro house,0.742,0.898,11,-6.445,0,0.0812,5.35e-05,0.56,0.204,0.28,124.009,2019,184.22
Monster (feat. Junior Funke),Blasterjaxx,53,Monster (feat. Junior Funke),Electro House Top Tracks,edm,electro house,0.609,0.685,5,-5.063,0,0.034,0.129,0.000146,0.234,0.276,127.984,2019,162.0
Daydreams,ARTY,53,Daydreams,Electro House Top Tracks,edm,electro house,0.564,0.615,1,-6.066,1,0.0314,0.185,0.0,0.114,0.248,127.932,2019,177.66
There For You - ARTY Remix,Gorgon City,50,There For You (ARTY Remix),Electro House Top Tracks,edm,electro house,0.517,0.829,11,-5.62,0,0.0456,0.0196,0.0,0.0956,0.483,127.07,2019,201.32
Beat Of Your Heart,Disco Fries,39,Beat Of Your Heart,Electro House Top Tracks,edm,electro house,0.65,0.658,9,-4.319,1,0.0331,0.108,0.000312,0.117,0.472,128.036,2019,162.19
You Got The Love,Keanu Silva,62,You Got The Love,Electro House Top Tracks,edm,electro house,0.744,0.925,1,-4.312,1,0.0558,0.0394,0.000306,0.295,0.7,124.046,2019,164.45
Outlaws,Manse,50,Outlaws,Electro House Top Tracks,edm,electro house,0.448,0.917,3,-3.278,1,0.0483,0.00172,1.13e-05,0.151,0.243,127.976,2019,217.5
Never Forget - Nicky Romero Edit,Trilane,45,Never Forget (Nicky Romero Edit),Electro House Top Tracks,edm,electro house,0.511,0.716,2,-4.028,1,0.0572,0.059,0.0,0.214,0.226,124.947,2019,188.16
Nobody Like You - RetroVision Flip,Landis,57,Nobody Like You (RetroVision Flip),Electro House Top Tracks,edm,electro house,0.745,0.929,6,-3.191,1,0.153,0.118,0.000496,0.609,0.302,125.036,2019,205.44
I Don't Care (feat. Robin Valo),Ummet Ozcan,52,I Don't Care (feat. Robin Valo),Electro House Top Tracks,edm,electro house,0.603,0.847,8,-3.652,1,0.0277,0.289,0.00145,0.363,0.547,128.032,2019,157.5
Make It To Heaven (with Raye),David Guetta,72,Make It To Heaven (with Raye),Electro House Top Tracks,edm,electro house,0.587,0.92,0,-4.697,0,0.0914,0.0936,0.073,0.185,0.35,126.035,2019,172.38
Hit The Flow,Landis,57,Hit The Flow,Electro House Top Tracks,edm,electro house,0.817,0.987,6,-3.344,0,0.231,0.0038,0.0432,0.33,0.643,128.002,2019,151.88
Lambo,DubVision,55,Lambo,Electro House Top Tracks,edm,electro house,0.772,0.747,0,-6.718,1,0.0673,0.00602,0.0231,0.243,0.63,127.976,2019,132.42
Home (feat. Bonn),Martin Garrix,72,Home (feat. Bonn),Electro House Top Tracks,edm,electro house,0.466,0.612,8,-4.855,0,0.0307,0.0655,4.07e-06,0.132,0.236,128.114,2019,239.07
Take Me Home,KAAZE,53,Take Me Home,Electro House Top Tracks,edm,electro house,0.705,0.869,2,-5.234,1,0.0588,0.107,0.000362,0.0917,0.383,124.973,2019,174.15
Symphony - Taim Remix,Flux Pavilion,41,Symphony (Taim Remix),Nasty Bits,edm,electro house,0.658,0.934,8,-1.965,0,0.101,0.0123,0.000231,0.137,0.209,127.957,2019,296.25
Infinite,Habstrakt,51,Infinite,Nasty Bits,edm,electro house,0.69,0.809,1,-3.21,1,0.216,0.00766,0.422,0.187,0.369,126.02,2019,233.48
I Dare You,Jauz,55,I Dare You,Nasty Bits,edm,electro house,0.634,0.953,10,-2.934,0,0.0633,0.195,8.08e-05,0.115,0.587,130.016,2019,296.31
Danger,Deathpact,37,Cipher One,Nasty Bits,edm,electro house,0.723,0.742,11,-8.371,0,0.103,0.064,0.567,0.373,0.273,122.042,2018,183.31
GUD VIBRATIONS - Habstrakt Remix,NGHTMRE,57,GUD VIBRATIONS (Habstrakt Remix),Nasty Bits,edm,electro house,0.681,0.969,11,-1.83,1,0.13,0.00451,0.221,0.526,0.184,124.936,2019,203.68
MADDEN,JOYRYDE,57,MADDEN,Nasty Bits,edm,electro house,0.743,0.943,2,-1.966,1,0.296,0.0254,0.0703,0.402,0.177,127.978,2019,226.88
Earthquake (feat. Bok Nero) - Luca Lush Remix,QUIX,46,"Illusions (Remixes, Vol. 1)",Nasty Bits,edm,electro house,0.725,0.817,8,-5.356,1,0.102,0.00729,0.0337,0.135,0.652,128.014,2019,198.75
Thunder,Jauz,44,Thunder,Nasty Bits,edm,electro house,0.553,0.976,11,-3.169,1,0.157,0.0373,0.122,0.186,0.362,130.028,2019,236.89
Novocaine,Valentino Khan,50,Novocaine,Nasty Bits,edm,electro house,0.674,0.977,8,-2.554,0,0.109,0.00705,0.794,0.11,0.731,169.92,2019,170.82
Diggid,TYNAN,42,Diggid,Nasty Bits,edm,electro house,0.75,0.889,2,-4.968,1,0.0866,0.0658,0.0168,0.356,0.386,125.053,2019,162.38
IM GONE,JOYRYDE,62,IM GONE,Nasty Bits,edm,electro house,0.664,0.953,9,-3.794,1,0.249,0.00961,0.00665,0.263,0.21,125.679,2019,285.86
Smoke,Toby Green,53,Smoke,Nasty Bits,edm,electro house,0.68,0.742,7,-7.391,1,0.196,0.000175,0.474,0.265,0.107,121.616,2019,142.13
The One,Habstrakt,50,The One,Nasty Bits,edm,electro house,0.779,0.932,2,-3.568,1,0.255,0.00424,0.498,0.734,0.211,127.983,2019,230.29
So Fly,Moksi,1,So Fly,Nasty Bits,edm,electro house,0.875,0.931,9,-5.26,0,0.092,0.00164,0.000585,0.0757,0.681,128.012,2019,180.18
Pressure - Valentino Khan Remix,RL Grime,48,"NOVA (The Remixes, Vol. 2)",Nasty Bits,edm,electro house,0.674,0.907,2,-0.439,1,0.174,0.000587,0.284,0.0723,0.169,126.012,2018,203.81
Old School Sound,Cesqeaux,36,Old School Sound,Nasty Bits,edm,electro house,0.69,0.854,8,-4.895,1,0.103,0.0114,0.793,0.0662,0.618,150.014,2019,173.6
Deep Inside,LOOPERS,38,Deep Inside,Nasty Bits,edm,electro house,0.783,0.966,7,-2.943,1,0.0513,0.128,0.391,0.092,0.209,125.011,2019,175.69
Fuji Opener,Skrillex,58,Show Tracks,Nasty Bits,edm,electro house,0.662,0.941,1,-1.641,1,0.0626,0.000375,0.029,0.292,0.579,149.982,2019,167.2
REDLIGHT - Holy Goof Remix,NGHTMRE,50,REDLIGHT (Holy Goof Remix),Nasty Bits,edm,electro house,0.689,0.924,0,-4.242,1,0.26,0.0121,5.95e-05,0.605,0.686,129.987,2019,240.0
Warp 1.9 (feat. Steve Aoki) - QUIX Remix,The Bloody Beetroots,51,Warp 1.9 (feat. Steve Aoki) [Remixes],Nasty Bits,edm,electro house,0.659,0.951,10,-3.127,0,0.158,0.00383,0.017,0.334,0.543,126.097,2019,174.06
Remember,Magnificence,47,II,Nasty Bits,edm,electro house,0.54,0.923,2,-6.288,1,0.0435,0.0013,0.783,0.339,0.134,124.993,2019,174.72
EDM O' CLOCK,TV Noise,50,EDM O' CLOCK,Nasty Bits,edm,electro house,0.805,0.895,1,-3.527,1,0.109,0.00159,0.124,0.44,0.196,126.042,2019,148.57
True G (feat. BRUX),Matroda,35,The RED Tape - Side A,Nasty Bits,edm,electro house,0.843,0.858,1,-3.783,1,0.138,0.0192,0.551,0.0632,0.846,124.046,2019,201.78
Give It to Me,Yellow Claw,47,Danger Days,Nasty Bits,edm,electro house,0.607,0.957,1,-6.474,1,0.0713,2.32e-05,0.142,0.155,0.333,150.026,2019,185.77
No Retreat,Destructo,57,No Retreat,Nasty Bits,edm,electro house,0.759,0.83,2,-2.798,1,0.0507,0.0125,0.162,0.492,0.35,128.04,2019,221.25
Kung Fu,Dr. Fresch,51,Gangsta Party EP,Nasty Bits,edm,electro house,0.838,0.866,1,-4.475,0,0.0718,0.216,3.13e-05,0.417,0.703,127.992,2019,179.82
Ratata,TV Noise,38,Bring It Back EP,Nasty Bits,edm,electro house,0.893,0.74,10,-2.948,0,0.114,0.00179,3.99e-05,0.0734,0.644,127.978,2019,162.9
ALT.COLOUR,Blanke,34,ALT.COLOUR // VOICE IN THE MACHINE,Nasty Bits,edm,electro house,0.598,0.768,10,-4.406,0,0.206,0.000603,0.825,0.584,0.176,99.162,2019,211.07
Fangs,Ghastly,46,Fangs,Nasty Bits,edm,electro house,0.705,0.925,7,-4.894,1,0.104,0.00451,0.535,0.072,0.103,125.961,2019,222.86
Broken By You,ATRIP,34,Silk Sabres,Nasty Bits,edm,electro house,0.641,0.922,5,-3.09,0,0.0431,0.0331,0.0857,0.153,0.177,150.016,2019,313.6
OMG,ricky retro,51,OMG,Nasty Bits,edm,electro house,0.823,0.752,2,-8.268,1,0.205,0.0119,0.444,0.0474,0.606,126.005,2018,169.37
Shake,Zeds Dead,49,Shake,Nasty Bits,edm,electro house,0.501,0.913,8,-3.68,1,0.0657,1.78e-05,0.324,0.18,0.366,75.026,2019,278.4
Mixed Signals,Rezz,49,Mixed Signals,Nasty Bits,edm,electro house,0.627,0.723,2,-2.065,1,0.0512,0.00052,0.712,0.792,0.231,99.937,2018,227.4
Lasagne,Habstrakt,43,Lasagne,Nasty Bits,edm,electro house,0.77,0.956,1,-2.794,0,0.236,0.000177,0.739,0.421,0.682,124.978,2019,203.81
Revolt,Malaa,56,Revolt,Nasty Bits,edm,electro house,0.737,0.905,4,-1.965,1,0.0785,0.00873,0.237,0.276,0.337,104.98,2019,213.14
Flip It,Curbi,47,Flip It,Nasty Bits,edm,electro house,0.815,0.955,0,-2.092,1,0.091,0.0592,0.685,0.17,0.0977,128.027,2019,153.28
Shook Up,Axel Boy,35,Shook Up,Nasty Bits,edm,electro house,0.73,0.977,11,-1.043,0,0.104,0.0908,0.028,0.259,0.35,135.068,2019,245.33
Another Day (feat. Kaleena Zanders),Matroda,38,The RED Tape - Side B,Nasty Bits,edm,electro house,0.762,0.846,11,-1.172,1,0.0482,0.0445,0.127,0.126,0.165,124.035,2019,212.12
Check Me Out,Brooke Evers,55,Check Me Out,Nasty Bits,edm,electro house,0.808,0.94,10,-5.839,0,0.204,0.00159,0.6,0.0994,0.364,125.04,2019,174.74
Good Idea,SLATIN,38,Good Idea,Nasty Bits,edm,electro house,0.861,0.83,8,-4.528,1,0.159,0.003,0.0467,0.0525,0.805,122.015,2019,198.72
Stompin' to My Beat,Haus of Panda,34,Stompin' to My Beat,Nasty Bits,edm,electro house,0.733,0.981,6,-2.816,0,0.058,0.011,0.941,0.0412,0.468,127.987,2018,217.5
Can't Lose,DISTO,50,Can't Lose,Nasty Bits,edm,electro house,0.499,0.899,4,-3.734,0,0.307,0.182,2.15e-06,0.126,0.188,154.849,2019,162.98
Heavy,The Bloody Beetroots,35,Heavy,Nasty Bits,edm,electro house,0.653,0.966,0,-4.588,1,0.125,0.00355,0.692,0.151,0.504,128.987,2019,281.28
Get Dirty,Brooke Evers,57,Get Dirty,Nasty Bits,edm,electro house,0.781,0.931,7,-6.246,1,0.177,0.00291,0.000887,0.209,0.49,124.96,2019,167.4
Raindrops,Sikdope,54,Raindrops,Nasty Bits,edm,electro house,0.546,0.976,4,-0.9,1,0.0596,0.00231,0.628,0.189,0.142,139.98,2019,173.18
Static Theory,Wax Motif,46,Static Theory,Nasty Bits,edm,electro house,0.755,0.83,8,-6.34,0,0.124,0.104,0.66,0.0872,0.74,128.052,2019,210.27
Tekno,Moksi,34,On The Block,Nasty Bits,edm,electro house,0.846,0.982,8,-2.755,0,0.0797,0.105,0.858,0.105,0.884,130.014,2019,192.42
Wildchild,The Bloody Beetroots,34,Heavy,Nasty Bits,edm,electro house,0.699,0.969,11,-1.703,0,0.12,0.000161,0.475,0.0861,0.609,130.015,2019,201.23
Step Back (VIP Mix),Chocolate Puma,40,Step Back (VIP Mix),Nasty Bits,edm,electro house,0.822,0.762,1,-6.198,1,0.0574,0.00103,0.039,0.333,0.767,125.0,2019,200.94
AGEN WIDA,JOYRYDE,57,AGEN WIDA,Nasty Bits,edm,electro house,0.784,0.913,1,-1.208,1,0.177,0.0114,0.00162,0.0831,0.59,126.054,2018,199.05
Ectoplasm,Wolfgang Gartner,37,Ectoplasm,Nasty Bits,edm,electro house,0.626,0.769,4,-4.072,0,0.0499,0.00142,0.0108,0.144,0.118,125.996,2019,247.39
DatDatDat,BROHUG,44,DatDatDat,Nasty Bits,edm,electro house,0.729,0.915,9,-4.925,1,0.0376,0.000189,0.51,0.0718,0.484,124.996,2019,157.44
Fkn Face,The Bloody Beetroots,35,Heavy,Nasty Bits,edm,electro house,0.637,0.904,10,-3.687,1,0.0432,0.00162,0.787,0.0941,0.397,128.011,2019,301.08
Bounce,Firebeatz,49,Bounce,Nasty Bits,edm,electro house,0.742,0.779,1,-5.019,1,0.0829,0.0139,0.457,0.105,0.366,126.031,2019,213.33
Frequency 75,DJ Snake,51,Carte Blanche,Nasty Bits,edm,electro house,0.664,0.774,1,-8.961,1,0.122,0.0039,0.449,0.088,0.125,108.023,2019,266.67
NEW WIP - Chris Lorenzo Remix,Boombox Cartel,46,NEW WIP (Remixes),Nasty Bits,edm,electro house,0.922,0.919,11,-3.457,0,0.0963,0.00692,0.0232,0.0232,0.76,130.001,2019,222.46
Make It Pop,Nonsens,39,Make It Pop,Nasty Bits,edm,electro house,0.853,0.982,8,-2.653,0,0.118,0.00232,0.19,0.157,0.177,126.011,2018,236.19
Run,ShockOne,43,Run,Nasty Bits,edm,electro house,0.564,0.853,10,-4.388,1,0.0674,0.0044,0.651,0.553,0.456,109.98,2019,301.98
Sax Appeal,Groove Delight,0,Sax Appeal,Nasty Bits,edm,electro house,0.864,0.77,1,-4.374,1,0.0899,0.0282,0.406,0.0728,0.106,126.027,2018,190.48
SouthSide (feat. Eptic),DJ Snake,63,Carte Blanche,Nasty Bits,edm,electro house,0.571,0.94,1,-3.637,1,0.0883,0.0114,0.0128,0.572,0.555,149.959,2019,252.8
In The Cut,Good Times Ahead,9,Good Times Bad Times at HARD Summer,Nasty Bits,edm,electro house,0.807,0.923,2,-4.206,1,0.0617,0.00226,0.867,0.0486,0.423,128.016,2019,236.37
Sirius,Cityzen,35,Sirius,Nasty Bits,edm,electro house,0.725,0.964,2,-4.497,1,0.0654,0.00257,0.848,0.447,0.394,124.024,2019,129.68
Definition of House Music,The Bloody Beetroots,37,Heavy,Nasty Bits,edm,electro house,0.573,0.991,3,-3.687,1,0.0688,2.31e-05,0.65,0.102,0.438,127.992,2019,302.4
Kulio - Bonus Track,Matroda,39,The RED Tape (Deluxe),Nasty Bits,edm,electro house,0.804,0.913,11,-3.515,0,0.0681,0.00282,0.151,0.0589,0.652,124.002,2019,156.32
If Only,Carta,40,If Only,Nasty Bits,edm,electro house,0.774,0.9,1,-4.543,1,0.0872,0.0306,0.00105,0.351,0.636,128.01,2019,170.62
Old School,Victor Tellagio,37,Old School,Nasty Bits,edm,electro house,0.656,0.885,0,-4.99,1,0.0864,0.00178,0.743,0.0966,0.508,127.997,2019,247.0
Walking On Water,Albin Myers,41,Walking On Water,Nasty Bits,edm,electro house,0.845,0.881,1,-3.709,1,0.231,0.0236,0.00507,0.0645,0.415,128.164,2019,175.26
28 Grams,Wolfgang Gartner,39,28 Grams,Nasty Bits,edm,electro house,0.713,0.927,6,-6.088,0,0.486,0.00376,0.00351,0.682,0.687,127.03,2019,188.99
Squeaky,Born Dirty,32,Insomniac Records Presents: EDC Las Vegas 2019,Nasty Bits,edm,electro house,0.801,0.846,9,-3.81,1,0.0428,0.00215,0.795,0.24,0.202,125.016,2019,205.0
Need A Beat,YounG (KO),30,Need A Beat,Nasty Bits,edm,electro house,0.781,0.774,9,-6.526,1,0.0412,0.00145,0.905,0.0885,0.464,125.012,2019,208.8
Vibin,Habstrakt,51,Vibin,Nasty Bits,edm,electro house,0.719,0.929,4,-3.106,1,0.138,0.00389,0.341,0.115,0.445,126.062,2018,194.74
They Call Me,Matroda,28,The RED Tape - Side A,Nasty Bits,edm,electro house,0.897,0.784,1,-4.276,1,0.248,0.0259,0.436,0.146,0.557,125.963,2019,192.15
Gangsterdam - Lady Bee Remix,Oliver Twizt,39,Gangsterdam (Lady Bee Remix),Nasty Bits,edm,electro house,0.75,0.898,1,-4.714,1,0.157,0.000861,0.629,0.257,0.85,127.963,2019,133.12
Giving Up (feat. Jaden Michaels) - Krischvn Remix,QUIX,31,"Illusions (Remixes, Vol. 2)",Nasty Bits,edm,electro house,0.823,0.728,1,-3.749,1,0.152,0.0734,0.00287,0.201,0.573,129.978,2019,227.98
Altair,Kindrid,37,Centaurus A,Nasty Bits,edm,electro house,0.48,0.798,2,-6.002,1,0.0933,0.0157,0.876,0.0727,0.0667,80.122,2019,408.75
Accelerator,Ephwurd,14,Accelerator,Nasty Bits,edm,electro house,0.824,0.943,1,-2.294,1,0.0926,0.000224,0.57,0.104,0.421,126.055,2018,192.38
That Beat,Matroda,28,The RED Tape - Side A,Nasty Bits,edm,electro house,0.758,0.947,6,-3.041,1,0.0468,0.0171,0.562,0.114,0.427,126.013,2019,149.32
Feel It,Brooke Evers,33,Feel It,Nasty Bits,edm,electro house,0.886,0.866,5,-4.879,0,0.0675,0.00229,0.0894,0.0726,0.584,123.956,2019,126.06
Oldskool,Tony Romera,35,Oldskool,Nasty Bits,edm,electro house,0.707,0.852,7,-3.897,1,0.0568,0.00687,0.749,0.116,0.426,128.017,2019,210.0
Exterminate,Pegboard Nerds,36,Exterminate,Nasty Bits,edm,electro house,0.572,0.916,1,-3.733,1,0.107,0.000588,0.00772,0.373,0.4,150.04,2019,193.67
Mork,The Bloody Beetroots,33,Heavy,Nasty Bits,edm,electro house,0.637,0.992,7,-2.356,1,0.137,0.00368,0.257,0.139,0.317,125.959,2019,246.24
You Can,Matroda,33,The RED Tape - Side B,Nasty Bits,edm,electro house,0.876,0.847,0,-4.595,1,0.0999,0.21,0.863,0.113,0.482,125.008,2019,217.48
Snowstorm,Borgore,37,The Art Of Gore,Nasty Bits,edm,electro house,0.853,0.969,2,-1.66,1,0.123,0.00197,0.863,0.0703,0.181,124.975,2019,232.56
Barrel Roll,Feed Me,36,High Street Creeps,Nasty Bits,edm,electro house,0.663,0.727,5,-5.606,1,0.372,0.00379,0.0113,0.734,0.34,126.173,2019,257.26
PLAY,Tokyo Machine,52,PLAY,Nasty Bits,edm,electro house,0.74,0.934,7,-2.15,0,0.164,0.00207,0.0964,0.323,0.617,128.096,2019,183.95
Move It,Alenn,31,Move It,Nasty Bits,edm,electro house,0.693,0.83,9,-5.725,1,0.0987,0.000463,0.477,0.158,0.267,123.96,2019,239.58
The One,Matroda,40,The One [UKF10],Nasty Bits,edm,electro house,0.778,0.862,8,-3.559,0,0.0552,0.00513,0.792,0.0454,0.136,126.016,2019,191.91
Jump Out,Axel Boy,31,Jump Out,Nasty Bits,edm,electro house,0.619,0.963,0,-1.891,1,0.203,0.0644,0.549,0.0949,0.202,134.95,2019,248.89
Steady Blazin’,Noizu,30,Jungle EP,Nasty Bits,edm,electro house,0.802,0.948,1,-5.028,1,0.0509,0.00263,0.224,0.244,0.564,124.004,2017,229.36
